GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
201292,192.91472609085955,0.36146576085371945,0.1152084925978709,3.1374923211207735,0.0017039973753008317,0.005796190365111714
64978,906.8841530424787,0.27873191608216047,0.1356432057339249,2.05489036162206,0.039889595624191136,0.0831599143683363
85302,46.10228681875971,0.4141305881720322,0.26581569442870373,1.5579613877280263,0.11924240153649687,0.2020903362172861
51,8239.300287670634,-0.11670648136797017,0.1063502012925505,-1.0973790359543503,0.2724757337898859,0.3877539288548376
100529145,362.4619297775606,-0.10551447538575383,0.1889302866974653,-0.5584836461647597,0.5765141687437445,0.6830814062841085
100134934,168.99031536024717,0.061493187505309015,0.13122184177940477,0.46862006104657766,0.6393412353167186,0.736782362127863
1018,193.57867379964335,-0.24547503879069157,0.27975428251067413,-0.8774665988583227,0.3802332532364944,0.5010493394580742
2125,4.642385849816095,1.6235537318311266,0.7756714095570144,2.0930947200417473,0.03634069995588506,0.07715795132179117
6730,1094.9424898912018,0.3215071112712031,0.0751102774103997,4.280467631806237,1.865010123007778e-05,0.00011026158383694454
353174,219.56314134280927,0.2582736590980997,0.12448257098158667,2.0747776741878448,0.038007144654915476,0.07999986833593663
23265,1342.1473961375991,0.535351131776297,0.07923340078192856,6.756634531562341,1.4123384168103257e-11,3.3969569721765145e-10
2302,1.032662945042162,1.5464238912761559,0.997009117863571,1.551062937709027,0.12088660191756619,0.20433093974188896
100507218,5.9246301842495654,0.6986074007370109,0.33049703828109167,2.1138083547448825,0.03453163910147632,0.07402367490590664
114804,43.86011464843859,0.8996736664162202,0.2644495963491456,3.4020610310495822,0.0006687970060568152,0.002591150704094467
105371896,2.8557108470152213,2.9991253163575187,0.8562924434834842,3.5024544934167277,0.0004609925231896709,0.0018631046813782442
283991,138.55243408725735,-0.7254365026970504,0.18432995138240232,-3.935532436571275,8.301245088735904e-05,0.00041246114809744195
84074,90.18085304396514,0.2835239512261785,0.3337230695257686,0.8495785191868076,0.3955594588106671,0.5165541167998123
5635,1533.3461959914232,-0.042250273674741885,0.08073342546765438,-0.5233306208674291,0.6007441955866173,0.7039227880303442
8877,22.041055072582754,0.916461591203031,0.3742310856920814,2.44891893335953,0.01432856931733042,0.035676787667646405
63893,229.55292124094038,0.3630256640782226,0.1462931386947184,2.481494807735155,0.013083261642589968,0.033061856399032134
79651,121.78818318215244,0.750067604391912,0.16636386721256502,4.508596830305357,6.525778415484591e-06,4.321746377275178e-05
114757,290.5505095537027,0.8236758101038814,0.21493142835299409,3.832272536481318,0.00012696497288724583,0.0005993243457573587
768206,64.88835481417111,0.44534791788434974,0.24823110248246918,1.7940858878302794,0.0727994611593897,0.1354124874519021
100507246,1153.4969138829858,-0.38322382722344017,0.09839699354292242,-3.8946700851817337,9.8332473900203e-05,0.00047882889242915254
677850,2.0880322401476232,0.5906675804488013,0.5139829506641952,1.1491968355866868,0.2504748254211827,0.36260457283014386
10610,43.84548374422284,0.35826037837381647,0.22643113488999236,1.5822045786586332,0.11360287547512346,0.19458250409287406
55808,11.165451892095064,1.5957782101554865,0.37033872815357133,4.308969299839881,1.6401713140825744e-05,9.817413525742014e-05
105274304,4.193830945123153,-0.07029420334255719,0.285318330093225,-0.24637114383639228,0.8053949417827997,0.86484317053198
439921,467.4382263010284,-0.3371668654727345,0.1799314546754,-1.8738628333828034,0.06094933331133958,0.11736379604501361
23210,223.45737001125542,0.39257391537169206,0.1307335618043947,3.0028548901548815,0.0026745992718925017,0.008558100869993302
124512,417.6440918231457,-0.42373784113570084,0.08706148725405878,-4.867110067843992,1.132419670213252e-06,8.991314978088051e-06
6427,2110.8603730611167,-0.16203367839249352,0.10416198964687343,-1.5555931577518327,0.119804866784688,0.20287322979558153
693221,6.91750832076087,2.998636267721748,0.5981524835009429,5.0131636170278,5.354233058329039e-07,4.592889254053504e-06
79157,401.8934156754268,0.37960223040730307,0.07817242649802221,4.855960693722449,1.1980446670229242e-06,9.458247371233613e-06
654434,44.8373985847922,-0.3370961851230171,0.1749020956684177,-1.927342172972528,0.05393700110309533,0.1062313860563414
6397,560.7520955049213,-0.0011663368403628028,0.1972360550273715,-0.005913405843576339,0.995281812273553,0.9969883689411099
10801,1371.8843739709364,0.8694798087741851,0.151110315638573,5.753940788885748,8.718670481331855e-09,1.1398968473826101e-07
105371903,1.1655909911305016,0.8629252571518786,0.8235714624979689,1.047784310707593,0.2947379926149193,0.41143905241712436
107985079,1.99633677405428,0.528997755128772,0.6010415384050303,0.8801351010323859,0.3787861258996432,0.4994388546042691
57690,187.9244505606639,-0.7547791542061155,0.1403439847425218,-5.378065583579162,7.529039235982791e-08,7.947915883919066e-07
100131096,41.78387340042304,-0.45877392428514924,0.20707390925803876,-2.215508104951369,0.026725208655450073,0.05990505171152985
11322,177.58515901168843,0.37222520654065344,0.20859892695889418,1.7844061422904776,0.07435769371880198,0.13769943281259625
147138,168.3177682858581,-0.4196449645236357,0.20262654749841155,-2.071026574279095,0.038356312716080115,0.08055152230602389
9144,1077.269747816408,0.48247554434015727,0.09832090244860363,4.9071513007355385,9.240874650514025e-07,7.503563176350086e-06
7083,115.71090923959574,0.8467346231545132,0.1967745995209061,4.303068715251293,1.6844857788520593e-05,0.00010047174715345436
107985050,14.502528039544066,0.5113903829846569,0.3365353121822669,1.5195742154620875,0.12861802238944292,0.21462006632425706
125061,2953.3772257530322,0.010688426246637997,0.10660761742230583,0.10025949838366452,0.9201383110323625,0.9474083068929293
332,30.03088934174364,0.061411082173123195,0.2963546947073867,0.20722156007603992,0.8358368302300426,0.887772942339275
105371910,2.587059857493518,0.176556422295159,0.4916204255548132,0.3591315842825449,0.7194966547001385,0.7997609520500238
105371912,1.6101036433156406,-1.0622322298754343,0.5220795758650788,-2.0346174778343507,0.04188937735906249,0.08655099257566114
9021,78.75756427539191,-2.339437822959242,0.35031190812148055,-6.678156718977351,2.4196621525256554e-11,5.498106426414488e-10
9489,224.7181547655093,0.5214535041249421,0.11453655740651401,4.5527254872363185,5.295535328621983e-06,3.585266370704728e-05
8632,22.725534997149705,0.35407449600602714,0.20479873950446706,1.728890015938326,0.08382878129483076,0.15194308823850775
112268196,264.03266705078744,-0.20503385198686278,0.15541997038650007,-1.3192246239462173,0.18709402845583845,0.28891815746519295
9267,722.4684525059313,0.32010101158457593,0.09959711096802423,3.213958803356703,0.001309184553887898,0.0046152399919679055
57602,385.76981011863427,0.2901645336042881,0.11303710691506699,2.566984785114059,0.010258711361468114,0.026875547819753615
7077,1160.6668623994049,-0.2838271047144932,0.17338510371140722,-1.6369751416875602,0.10163566373569412,0.17787242687681587
3959,2994.453218834561,0.6575145907410407,0.20239416414151695,3.2486835454469767,0.0011594038271091258,0.0041635012879040105
124583,441.5014498946405,0.5885198011343143,0.09184051223041086,6.408063139476259,1.4737987790539595e-10,2.855002870418665e-09
114897,542.1996431611384,0.00046799204263408634,0.18376153675866866,0.002546735573117749,0.9979680012023061,0.9988228495870878
64772,421.63070576402566,0.7093248095595518,0.2757571610697865,2.572280650147981,0.010103095482576761,0.02654618531343403
339221,210.76901444803502,1.0291259889086741,0.27074808108117754,3.8010462892260146,0.00014408637898916796,0.0006715762363131491
84733,19.573172301235477,0.8249465835648931,0.2621329921607943,3.1470536263472892,0.0016492471078033918,0.005638885845254166
57332,76.82221818557828,0.6023100954464389,0.14489136471370906,4.156977171390054,3.2248620097972916e-05,0.0001793385185809115
8535,185.19713577190473,0.06786840686720633,0.14183801448362165,0.4784923640837009,0.6322998078328905,0.7309443727291278
101928766,23.03729980553607,2.0162958651394693,0.6956275368972127,2.8985279595643743,0.003749188790361394,0.011434536494851346
101928738,2.971020697190331,1.3737289827403605,0.6943534021870533,1.9784291088852313,0.047880318605209284,0.09641207011661189
125058,546.2822994695766,1.4070761726872592,0.11269415180580712,12.485795847790857,8.924644862454342e-36,1.23829447466554e-32
55036,27.76924718989149,0.6948169702917878,0.26176020576785475,2.654402598185588,0.007944897272334368,0.02169561395365826
2548,1499.7748982673713,0.5431652261451237,0.162707235455994,3.3382979227867766,0.0008429331776369727,0.003168492472661834
9775,700.1828974607002,0.33464211592365256,0.08563795685531037,3.907637783664634,9.320289240854981e-05,0.0004567558965717011
79092,22.2435513682115,0.030013853361941085,0.2744635735369073,0.10935459658694963,0.9129212443813086,0.942350466755117
6448,299.6559299742408,0.1536619889041897,0.19066825157756973,0.805912823098791,0.4202931169235997,0.5414953975801703
284129,164.2366275555236,0.35485810467738627,0.1461873032699122,2.4274208275269693,0.015206605487836236,0.03755135059287702
57674,3222.077779839772,0.6485944966891959,0.1253254238954569,5.1752826882934455,2.2756616177259677e-07,2.1433893896273436e-06
100294362,45.298925638228816,1.8447474552441903,0.2698549544199291,6.836070359388418,8.13949788054331e-12,2.0817609786643027e-10
284131,227.49502515292792,0.18598727356731432,0.1279088843370154,1.454060634891268,0.14592949614134798,0.23747506335859295
57521,271.17607646766425,1.0376048771348911,0.14926086771563457,6.951620294152997,3.611142909654305e-12,1.0147768682826023e-10
400627,5.010055106194553,-0.961551185193402,0.30251104881108054,-3.1785655068549077,0.0014800576990562655,0.005135799837298446
79643,313.37338915378183,0.7322086141522839,0.14325772448302085,5.111128330389378,3.202403451034259e-07,2.902954537074747e-06
100129503,4.389915365592669,1.2933714407374295,0.4149758638048659,3.1167389565230508,0.0018286341538727732,0.0061676812847121796
440465,212.77639339999712,0.10314290653726085,0.12384573187094955,0.8328337600260494,0.404938491851068,0.5258326227827392
10458,999.7516116481887,0.7909377427915152,0.13607383337001377,5.812563100510197,6.152348104643256e-09,8.34854082659415e-08
107987250,162.40446716720086,1.0062058821482878,0.19814375018666977,5.078161088605362,3.8110551140263094e-07,3.380160748357334e-06
9625,13.651500005213041,0.3765004673753684,0.3267348724354298,1.1523118563041457,0.2491929466405023,0.36124352980404534
22994,39.04086153695294,1.0958926053046962,0.27714540760762346,3.9542152791369274,7.67862495175661e-05,0.0003852327094440604
146705,180.05151892345478,0.3694316086667956,0.23876327712156492,1.5472714779279129,0.12179779640051658,0.20557183261786588
105371925,55.570010047988426,0.5331236173943912,0.2572010044028838,2.0727897957944896,0.03819184650725199,0.08029728122558899
284184,416.30398108977755,0.06778140909931969,0.17886958043889617,0.37894318828837736,0.7047300520786965,0.7887757201531064
124565,2150.0798246158483,1.0203356467654325,0.17027925321875037,5.9921313223910575,2.0710857089184562e-09,3.16435669222228e-08
284185,69.25944563106823,1.536534752087133,0.3425020203150873,4.486206389888113,7.25025124865942e-06,4.746551982313156e-05
100130370,1.6698236500474364,2.2238811785821753,0.8585845364535333,2.590171478941529,0.009592813402139168,0.02542811433164054
57597,107.50449806463405,0.4509232594397439,0.2622738463602506,1.7192841211485905,0.0855626498508583,0.15450551705621068
112268189,14.462965319881565,-0.5404934818368196,0.2959386429560396,-1.8263700760333201,0.06779453615310906,0.12816475369147756
71,11572.56628863466,-0.31494650940227165,0.1697367368474608,-1.855499965722259,0.06352486411698549,0.121416442823683
25794,4.783534137080786,-0.429479152892681,0.37670950416798016,-1.1400804814873216,0.2542527728222215,0.36716395997224466
80233,389.9945427370472,0.8029230199298651,0.2131834861438793,3.7663471709434653,0.00016565340669037905,0.0007596582583198543
55666,1451.8678962432275,0.8155779691340325,0.10095556777243403,8.07858335235599,6.552348080465805e-16,4.23924753387065e-14
83882,9.259039588437801,0.15769763191785555,0.32925226330578367,0.4789568652756636,0.6319693152766073,0.7306384126205958
5148,20.81058438035347,-0.42632287812455466,0.25396365873690185,-1.6786767061275147,0.09321506811692659,0.16582855294460855
